message_id,allocation_date,authorized_customer_id,raw_message,message_difficulty,split,message_hash_sha256
M000752,2025-03-08,C006,"Please deliver 1 box lettuce grade A, no substitutes; also 16 kg cucumbers grade B, no substitutes; also 6 box peppers grade A, no substitutes; also 3 kg spinach grade A, no substitutes; also 23 kg carrot grade B, substitution OK on 2025-03-08. Customer ref C006.",standard,test,710e46b7db7f0073ccaadcb245bd91a2849f4ba572cb7896daf91cfdc446108f
M000753,2025-03-08,C007,"Morning, can u send 3 kg tomato grade B, substitution OK; also 15 kg carrot grade A, no substitutes; also 27 kg brocc grade A, no substitutes for 08/03; call if any issue. Ref 07",hard,test,44ff93f161d7c4081bb745e8e6c193208015e3ffe673ff61519e22d65eece6fd
M000754,2025-03-08,C008,"Amendment - need 3 crate berries grade A, substitution OK; also 4 kg spin grade B, substitution OK for 08/03; confirm asap. Ref 08",hard,test,3d648b75f6baf01628c1deede9412c262722193acb71387c4e12ecc43b7b638e
M000755,2025-03-08,C009,"Please deliver 18 kg berries grade A, no substitutes; also 8 kg capsicum grade A, no substitutes; also 3 box broc grade B, no substitutes on 2025-03-08. Customer ref C009.",standard,test,0c1dc516603fd447fe32523d8c66739a0852baf64200daa7f0b016b46ea58c84
M000756,2025-03-08,C010,"Please deliver 3 box toms grade B, substitution OK; also 11 kg lettuce grade A, no substitutes on 2025-03-08. Customer ref C010.",standard,test,a0e925bce0f8e8bdc333eb231f973daeb4e00fde47aff860ba32550f48494068
M000757,2025-03-08,C012,"Please deliver 57 kg peppers grade A, no substitutes on 2025-03-08. Customer ref C012.",standard,test,d8a521f5bcac77e9978b62a1154770499e68350abd07ce32a13a8193cbe9e9d0
M000758,2025-03-09,C001,"Please deliver 25 kg strawberry grade B, no substitutes; also 12 box peppers grade A, substitution OK; also 3 kg broc grade B, substitution OK on 2025-03-09. Customer ref C001.",standard,test,de4e6a9d934bcaf3fe21ea226351c0594cd1416191a3aa465a963442043f592f
M000759,2025-03-09,C002,"Please deliver 112 kg car grade A, no substitutes on 2025-03-09. Customer ref C002.",standard,test,5bd366f0709c78e07b16dab323aa29805f3eab489d87ce243f3991017570153e
M000760,2025-03-09,C003,"Please deliver 59 kg lett grade A, substitution OK; also 3 box cuke grade A, no substitutes; also 11 box strawberries grade B, no substitutes; also 73 kg carrot grade A, no substitutes; also 18 kg broc grade B, no substitutes on 2025-03-09. Customer ref C003.",standard,test,926d2b68cc208188145a73028df45767b194b63c8637b001df7e5796f169c8a7
M000761,2025-03-09,C004,"Please deliver 68 kg capsicum grade B, substitution OK; also 4 crate spinach grade B, substitution OK on 2025-03-09. Customer ref C004.",standard,test,d0e77562013dc41870c725f9b590c176ac170e7514c6bd9b1611253b14fe8469
M000762,2025-03-09,C005,"Please deliver 11 kg cucumbers grade A, no substitutes; also 3 kg brocc grade A, no substitutes on 2025-03-09. Customer ref C005.",standard,test,21b94cd76472b17a7f9f35aee3a930a374b130a6cd2dbdc1bdea9bcff47b5d97
M000763,2025-03-09,C006,"Please deliver 6 box tomatoes grade A, no substitutes; also 10 kg lettuces grade B, substitution OK on 2025-03-09. Customer ref C006.",standard,test,9897fcfbbb96e15e924f4bc9d83e9a2d3a9e338adf1adc1ebf930451549ce05e
M000764,2025-03-09,C007,"Morning, can u send 18 kg cuke grade B, substitution OK for 09/03; same delivery slot. Ref 07",hard,test,f48fcdfc73bf53bc1fcefbd7519cc1580205d9c4f0d2331f209664200cda95c8
M000765,2025-03-09,C008,"Morning, can u send 37 kg toms grade A, no substitutes for 09/03; call if any issue. Ref 08",hard,test,a85626dd9feff6b9af6da569ca30462e31c566fbc5085ff3deb46dfdfc146d23
M000766,2025-03-09,C009,"Please deliver 1 crate tomatoes grade A, no substitutes; also 31 kg broccoli grade A, no substitutes on 2025-03-09. Customer ref C009.",standard,test,b9ab2058a7f7d7f4b3f737e79ce031c65f0b9472cc7f74a09922586794c97790
M000767,2025-03-09,C011,"Please deliver 22 box spinach grade A, substitution OK on 2025-03-09. Customer ref C011.",standard,test,a83ace5d4aff50f53991ffbdfb344e3064d5c592799204e56067b1ea367b2ab2
M000768,2025-03-09,C012,"Please deliver 21 kg toms grade A, no substitutes; also 10 kg cuke grade A, substitution OK; also 15 kg broccoli grade A, substitution OK on 2025-03-09. Customer ref C012.",standard,test,b598c507077aee825a9300627f4d50e956d994be96521fe5a52d7ad6ee662871
M000769,2025-03-10,C001,"Please deliver 7 kg cucumbers grade B, no substitutes; also 1 crate bell pepper grade A, no substitutes; also 16 kg broccoli grade B, substitution OK on 2025-03-10. Customer ref C001.",standard,test,99258251c2f18294b0e66c8fd3abf1d789fc6752060d9be1645d69c02ea36cf6
M000770,2025-03-10,C002,"Please deliver 2 crate strawberry grade A, no substitutes on 2025-03-10. Customer ref C002.",standard,test,3dc54eccd2417b352565d5e36570814e5593bec72bc8c97b5a89e39b86f93a0d
M000771,2025-03-10,C003,"Please deliver 37 kg bell pepper grade B, no substitutes; also 25 kg broccoli grade A, no substitutes on 2025-03-10. Customer ref C003.",standard,test,2c46e0edfd59d12440df32d2bd10bc14a48ec162d772a9f2c4d6fcc6f8beb0b7
M000772,2025-03-10,C004,"Please deliver 16 box lett grade A, no substitutes; also 40 kg cuke grade A, no substitutes; also 1 crate carrot grade A, no substitutes on 2025-03-10. Customer ref C004.",standard,test,27dab715d0fe5cd113fd61f397043c46bcc249d21f64b347ceb3b125406abaa1
M000773,2025-03-10,C005,"Please deliver 35 kg cuke grade A, no substitutes; also 4 box strawberry grade B, substitution OK; also 1 box carrot grade A, no substitutes; also 35 kg broccoli grade A, no substitutes on 2025-03-10. Customer ref C005.",standard,test,2b566e2aedfa92dab7aaf572a22ff0c3409f41d51aec80d6969d038576ba2de8
M000774,2025-03-10,C006,"Please deliver 3 crate spin grade B, substitution OK; also 5 box carrots grade A, no substitutes on 2025-03-10. Customer ref C006.",standard,test,36f157b00cb99fce81c92d73308f88ed977a20348ca4e5c101abc6ce76459b73
M000775,2025-03-10,C007,"Please deliver 46 kg toms grade B, substitution OK; also 8 crate lettuces grade A, substitution OK; also 13 kg berries grade B, substitution OK; also 10 kg carrots grade A, no substitutes on 2025-03-10. Customer ref C007.",standard,test,8806ee5f52baedbe4ff1f24da537e4b160c839ea45e917d73e9f4bc9b954f4f4
M000776,2025-03-10,C008,"Please deliver 5 crate toms grade B, substitution OK; also 6 box strawberry grade B, substitution OK; also 2 box broccoli grade A, no substitutes on 2025-03-10. Customer ref C008.",standard,test,7ca3b559620dcabae5ceb92be945d53164e28fd6925d8e34b8f81d4c27fa6ef2
M000777,2025-03-10,C009,"Please deliver 16 kg tomato grade A, no substitutes; also 1 crate cucumber grade A, no substitutes on 2025-03-10. Customer ref C009.",standard,test,823db873e4b9a14d1b722ada0955c2bbaae50e05ddef150ed6fd67c3534da086
M000778,2025-03-10,C010,"Please deliver 19 kg cucumbers grade B, substitution OK on 2025-03-10. Customer ref C010.",standard,test,cba070f167f6f0277e8b6f051ef569d3b0596c56a58fa09b2f41c40a213faa7a
M000779,2025-03-10,C011,"Please deliver 4 box tomato grade B, substitution OK; also 5 kg lettuce grade A, substitution OK; also 13 kg spinach grade A, no substitutes on 2025-03-10. Customer ref C011.",standard,test,587a5e939920bf0a432c04e1d2de7e1908a3a234d31223f378fa916f139a8517
M000780,2025-03-10,C012,"Please deliver 31 kg strawberry grade B, no substitutes; also 30 kg peppers grade B, substitution OK; also 14 kg broc grade B, substitution OK on 2025-03-10. Customer ref C012.",standard,test,3a52be9bca7d14979c112297e89395136e8bfc7b6c7547d43fa7d210185f6ffe
M000781,2025-03-11,C001,"Please deliver 1 crate toms grade A, substitution OK; also 44 kg cuke grade B, substitution OK; also 46 kg bell pepper grade B, substitution OK; also 7 kg leaf spinach grade A, substitution OK; also 2 crate carrots grade B, substitution OK on 2025-03-11. Customer ref C001.",standard,test,9b1dd4226b91202e2bc8ec99d5ca8f96326e49958a608c5896eb46ba05fbce85
M000782,2025-03-11,C002,"Please deliver 2 crate tomato grade B, no substitutes; also 21 kg cucumber grade A, no substitutes on 2025-03-11. Customer ref C002.",standard,test,17b28fdc8f5c86b22da91c021ae9201bab3e35a451b163c822cdc0b8bd0eeb38
M000783,2025-03-11,C003,"Please deliver 7 kg brocc grade A, no substitutes on 2025-03-11. Customer ref C003.",standard,test,041d9c45cfaf3d3f2c16e1482a0502b23d4056740baf38151ce4d1ad906974d7
M000784,2025-03-11,C004,"Please deliver 4 box tomatoes grade B, no substitutes; also 70 kg lett grade A, no substitutes; also 4 crate strawberry grade A, no substitutes; also 14 kg spinach grade B, no substitutes on 2025-03-11. Customer ref C004.",standard,test,8908e3146253bd5b9b5aec727f3124f1a1f12b5ec77dd2fb67982aaef713113c
M000785,2025-03-11,C006,"Please deliver 47 kg cucumber grade A, no substitutes; also 16 kg strawberries grade A, no substitutes; also 32 kg spin grade B, substitution OK; also 36 kg carrots grade A, no substitutes on 2025-03-11. Customer ref C006.",standard,test,6e1d29b9658ba2ca2e98dba2d5650dd27328ea34210311b88c125705166f2be2
M000786,2025-03-11,C007,"Please deliver 3 kg bell pepper grade A, no substitutes; also 14 kg car grade B, substitution OK on 2025-03-11. Customer ref C007.",standard,test,bdde7a42f1efb5715647d1ca8259e400ac0b39d04699e22fad86ad2220bfbde2
M000787,2025-03-11,C008,"Hi team pls arrange 18 kg toms grade A, no substitutes; also 3 box cucumbers grade B, substitution OK; also 26 kg carrots grade A, no substitutes for 11/03; call if any issue. Ref 08",hard,test,41af750a9b0ab5739f2273da79e1ee0ac274ca4ab5e5facab922da0070d99c83
M000788,2025-03-11,C009,"Hi team pls arrange 26 kg toms grade B, substitution OK; also 10 kg berries grade A, no substitutes; also 16 kg brocc grade B, substitution OK for 11/03; call if any issue. Ref 09",hard,test,d5ca691cf37165540f00013d04e0907f6dc1e4e7464295405dd8572cbe9bd3ae
M000789,2025-03-11,C010,"Please deliver 1 box spin grade B, substitution OK; also 11 kg carrot grade A, no substitutes on 2025-03-11. Customer ref C010.",standard,test,3d2c464456e0dcce7344da136ff9ee1369ecd56c681dc4ea032f09b1e6327223
M000790,2025-03-11,C011,"Please deliver 14 kg brocc grade A, no substitutes on 2025-03-11. Customer ref C011.",standard,test,583cf7e810e751097fd4bdb74fb4eec7c991abf5aca89e2144f4f080ea1b5eb8
M000791,2025-03-11,C012,"Please deliver 25 kg lettuce grade A, no substitutes; also 18 kg bell pepper grade A, no substitutes; also 2 box spinach grade A, no substitutes on 2025-03-11. Customer ref C012.",standard,test,a744659e7ce8862916640086288ee9f9f39e5af8844905c4ca7eac8329caaf4e
M000792,2025-03-12,C001,"Amendment - need 9 crate toms grade B, substitution OK; also 1 crate lettuce grade B, substitution OK; also 14 kg bell pepper grade B, substitution OK; also 2 box spinach grade A, no substitutes; also 4 box broccoli grade A, substitution OK for 12/03; call if any issue. Ref 01",hard,test,77060c209a1a712b3b65a130abfc5d0655889027f8df6d238af5f2590973d0f3
M000793,2025-03-12,C002,"Please deliver 10 box lett grade B, substitution OK; also 5 kg capsicum grade B, substitution OK on 2025-03-12. Customer ref C002.",standard,test,6628e46696058fb77a5d46cf7efd6c36ad5858ae5bb76640118d20fc8de3bc8d
M000794,2025-03-12,C003,"Please deliver 86 kg carrot grade A, no substitutes on 2025-03-12. Customer ref C003.",standard,test,42aaf6f05a059ed9a1d60056ca526fb75430b942b23a496052fce5ef284bd1fb
M000795,2025-03-12,C004,"Please deliver 1 crate tomatoes grade A, no substitutes; also 6 crate strawberry grade A, substitution OK; also 16 kg leaf spinach grade A, no substitutes on 2025-03-12. Customer ref C004.",standard,test,3f063e212bbde3622489297252a050aca5ec7afe2e0182b813306f49972cc9df
M000796,2025-03-12,C007,"Please deliver 4 crate lettuce grade A, no substitutes; also 4 crate broccoli grade A, no substitutes on 2025-03-12. Customer ref C007.",standard,test,a2365f7f997b0212b465ffe7f1129dfe00e8e16d280b924621b7a162b319931a
M000797,2025-03-12,C008,"Please deliver 3 kg strawberry grade B, substitution OK; also 25 kg broccoli grade B, substitution OK on 2025-03-12. Customer ref C008.",standard,test,f15da4ab2a313f3e1974fc2a6ffbd203f08ee288cb440aa26a0a8a338c668f0b
M000798,2025-03-12,C009,"Please deliver 8 kg lett grade A, no substitutes; also 10 box berries grade A, no substitutes; also 6 kg spinach grade A, no substitutes on 2025-03-12. Customer ref C009.",standard,test,b7b8cccbf92b319c1e1fd97262f552771377831ff279b6a316b23dd684520fec
M000799,2025-03-12,C010,"Please deliver 4 crate cucumber grade A, no substitutes; also 26 kg capsicum grade A, no substitutes; also 4 crate carrot grade A, substitution OK; also 1 crate broccoli grade B, substitution OK on 2025-03-12. Customer ref C010.",standard,test,11178e6a4e84ae86c28f1c50d9806e7c17b55aadc99383c100a90f2796ed5e01
M000800,2025-03-12,C011,"Please deliver 3 kg lettuce grade A, no substitutes; also 54 kg cucumber grade A, no substitutes; also 11 kg bell pepper grade A, no substitutes on 2025-03-12. Customer ref C011.",standard,test,2bc2f5af61bfbc6b4cd000fc5ede2ab9fd150b89dde63fe261acbd5355a657d7
M000801,2025-03-12,C012,"Hi team pls arrange 17 kg leaf spinach grade A, no substitutes for 12/03; same delivery slot. Ref 12",hard,test,341a2d52c16be390082ab4f11a71e57e449060f6dd62f350e71bb7bd6cf52046
M000802,2025-03-13,C001,"Please deliver 45 kg tomato grade A, no substitutes; also 13 kg cucumber grade B, substitution OK; also 28 kg strawberries grade A, no substitutes; also 3 kg car grade B, no substitutes; also 9 kg broc grade A, no substitutes on 2025-03-13. Customer ref C001.",standard,test,176c2b62ef4c42be533ade58ba05ff6bbef125567d66db176ea1bfa1e6abe7b6
M000803,2025-03-13,C002,"Please deliver 73 kg lettuce grade B, no substitutes on 2025-03-13. Customer ref C002.",standard,test,ae5b090e99cbd55aa4ef7cecc59952c61390903ad911e97e706a4374573c2af2
M000804,2025-03-13,C003,"Please deliver 4 kg lettuces grade B, substitution OK; also 3 kg berries grade B, substitution OK; also 13 kg leaf spinach grade A, no substitutes; also 10 kg carrot grade A, no substitutes; also 6 box brocc grade A, no substitutes on 2025-03-13. Customer ref C003.",standard,test,3cc9f294cd279055dd1c2d091f3364d41e682621a5b2c762dbad0df187b3781a
M000805,2025-03-13,C004,"Please deliver 4 crate cucumbers grade A, no substitutes; also 17 kg strawberry grade A, no substitutes on 2025-03-13. Customer ref C004.",standard,test,a893e5c0445c7e30c3cd76635e7e9957670a7fe0711e8ca844dcbb0d77f1f621
M000806,2025-03-13,C005,"Please deliver 25 kg tomatoes grade A, no substitutes; also 1 crate peppers grade A, no substitutes; also 13 kg broccoli grade A, no substitutes on 2025-03-13. Customer ref C005.",standard,test,89ac6c02c53e0078907673f9ce2e9ebb127b516f3322c34981b8330d436c9a58
M000807,2025-03-13,C006,"Please deliver 4 kg lettuce grade A, no substitutes on 2025-03-13. Customer ref C006.",standard,test,085f61670646136220328d2a11dfa43fd71751c45fca2ac44124a6504534c597
M000808,2025-03-13,C007,"Please deliver 5 kg lett grade B, substitution OK; also 10 kg strawberries grade A, no substitutes; also 4 crate peppers grade B, substitution OK; also 14 kg leaf spinach grade B, substitution OK; also 12 kg broccoli grade A, substitution OK on 2025-03-13. Customer ref C007.",standard,test,37767e2cc9213ed337b9b83261762b567a58137581d1fa415e98737aab018583
M000809,2025-03-13,C008,"Please deliver 8 box bell pepper grade A, no substitutes; also 5 box spinach grade A, no substitutes on 2025-03-13. Customer ref C008.",standard,test,ce5ce445a9a04552b8f8d84c59c0f7dca063096701ae31cd04cc8616f6b0ea48
M000810,2025-03-13,C009,"Please deliver 65 kg lettuces grade B, substitution OK; also 3 kg spin grade A, no substitutes on 2025-03-13. Customer ref C009.",standard,test,34152c0f7af8941cb947c81951517bcf6ea44bc42c05a3c0e1894e4a2a567b96
M000811,2025-03-13,C010,"Hi team pls arrange 7 box toms grade A, no substitutes for 13/03; confirm asap. Ref 10",hard,test,eaae7f14df79a384f497d978ae29974e1037889e3c43e321d00cbd6a3c92ab02
M000812,2025-03-13,C011,"Please deliver 5 box spin grade B, substitution OK on 2025-03-13. Customer ref C011.",standard,test,ada1bf64ae18639e52ed1dd66a4225dae692e6fb6faf9bff7290dbb9adc5d76a
M000813,2025-03-13,C012,"Please deliver 24 kg cucumbers grade A, no substitutes; also 6 kg strawberry grade B, substitution OK; also 8 box car grade A, no substitutes on 2025-03-13. Customer ref C012.",standard,test,c02308b1f7b3631a8618a2f205614fc9546dbdfebbdf12922db32d65fcbcc8eb
M000814,2025-03-14,C003,"Please deliver 3 box tomatoes grade B, no substitutes; also 7 kg capsicum grade B, substitution OK; also 5 kg broccoli grade A, no substitutes on 2025-03-14. Customer ref C003.",standard,test,dadcaf4f6abaa7d3d52f5b62e02313eb036a6234c6d555f25a47accbda437533
M000815,2025-03-14,C004,"Please deliver 16 box lettuce grade B, substitution OK; also 14 kg broc grade A, no substitutes on 2025-03-14. Customer ref C004.",standard,test,b4aa9961eb8885a8d8501711fb0cf396f1e0c89b90f6698cfa4b9d8d9b6224ed
M000816,2025-03-14,C005,"Please deliver 7 box tomato grade B, substitution OK; also 16 box strawberry grade B, substitution OK; also 2 box spinach grade A, no substitutes; also 12 kg carrot grade B, substitution OK on 2025-03-14. Customer ref C005.",standard,test,3c98c25512ed74c51316cc45b503ea4c38edaab86f86a7879d9a80d04bf65e4a
M000817,2025-03-14,C006,"Amendment - need 49 kg cucumbers grade A, no substitutes; also 33 kg leaf spinach grade A, no substitutes; also 2 box car grade B, substitution OK for 14/03; same delivery slot. Ref 06",hard,test,1821a60452677e13c2de2497032fb0b23b2e0454f1f03902f53133a0de049586
M000818,2025-03-14,C007,"Please deliver 2 crate cucumbers grade A, no substitutes; also 3 kg strawberry grade B, substitution OK; also 9 kg brocc grade B, no substitutes on 2025-03-14. Customer ref C007.",standard,test,be90e74cf9dd3cb4d821e4f3595c8a0856a82b558258f6036f1c1ef476be903a
M000819,2025-03-14,C008,"Please deliver 5 box capsicum grade A, no substitutes; also 6 kg carrot grade B, substitution OK; also 2 box brocc grade A, no substitutes on 2025-03-14. Customer ref C008.",standard,test,dbae544d3c63446d2ec148592e4ec867c321caaca66e43e38bfd941ed5937986
M000820,2025-03-14,C009,"Morning, can u send 14 kg toms grade A, no substitutes; also 34 kg bell pepper grade A, no substitutes for 14/03; same delivery slot. Ref 09",hard,test,67146b8569c8094b93933f553f29d2055b969137f0029ce3d0f7b03bb9b04ba4
M000821,2025-03-14,C010,"Please deliver 32 kg tomato grade B, substitution OK; also 33 kg lettuces grade B, substitution OK; also 10 kg carrots grade A, no substitutes; also 20 kg broc grade A, no substitutes on 2025-03-14. Customer ref C010.",standard,test,c07dc37bc0a2d37c4670837e1587c37f23c8a369cfd5206ec52b2e55f2d1ba53
M000822,2025-03-14,C011,"Morning, can u send 46 kg cucumbers grade A, substitution OK for 14/03; same delivery slot. Ref 11",hard,test,cb1401d13a27fed6452cb5aacdc1457cee19056d5ab6fa07e5bdf6e7a9377912
M000823,2025-03-14,C012,"Hi team pls arrange 3 crate spinach grade B, substitution OK; also 11 kg carrot grade B, substitution OK for 14/03; confirm asap. Ref 12",hard,test,4608f96af82b58685881c5bb496b59e79f2bffd8ed0a1be09455a6fc67f887ec
M000824,2025-03-15,C001,"Please deliver 45 kg cucumber grade A, no substitutes; also 13 kg strawberries grade A, no substitutes; also 6 kg leaf spinach grade A, substitution OK on 2025-03-15. Customer ref C001.",standard,test,c17851851ec672fb235750942b61cc591c0a1532d443a94a1e0ef2ea0f99d69f
M000825,2025-03-15,C002,"Please deliver 6 box cucumber grade A, no substitutes; also 5 box leaf spinach grade A, no substitutes; also 1 box broccoli grade A, substitution OK on 2025-03-15. Customer ref C002.",standard,test,0556a741e2ca439c8842bd13b142700c7e4977b1eea9810d927ab1b325c5a7c0
M000826,2025-03-15,C003,"Please deliver 29 kg lettuce grade A, no substitutes; also 14 kg peppers grade A, substitution OK; also 19 kg car grade B, no substitutes on 2025-03-15. Customer ref C003.",standard,test,e754edbd49269b5ff4b0718b623cd4504e169950e00aef32fcaa56c8a710e79c
M000827,2025-03-15,C004,"Please deliver 11 kg lett grade B, substitution OK; also 2 box carrot grade A, substitution OK on 2025-03-15. Customer ref C004.",standard,test,c4c5248f4a94327c94afc44b41288f23f7076b5fb8dd3a918946653b689cbb2d
M000828,2025-03-15,C006,"Please deliver 3 box lettuces grade A, no substitutes on 2025-03-15. Customer ref C006.",standard,test,2364e69095a6bc21d56c97fe80bf5566820f6c1727bc8566d06b28ec732fceec
M000829,2025-03-15,C007,"Please deliver 45 kg tomato grade A, no substitutes; also 20 kg capsicum grade A, no substitutes; also 6 box brocc grade A, no substitutes on 2025-03-15. Customer ref C007.",standard,test,7a1b0499a724989882322784f5f5f0ef962c59fbf586ef36b5690cf356a17be7
M000830,2025-03-15,C008,"Hi team pls arrange 1 crate toms grade B, substitution OK; also 6 kg strawberries grade A, no substitutes; also 17 kg spinach grade B, substitution OK; also 39 kg carrot grade B, substitution OK for 15/03; call if any issue. Ref 08",hard,test,8de92da348073bd0f43d299de10423362f5da57763b91b81574a83a276159956
M000831,2025-03-15,C009,"Please deliver 46 kg lettuce grade B, substitution OK; also 1 crate car grade B, no substitutes on 2025-03-15. Customer ref C009.",standard,test,59d599667abf167187c9998e7c6545891adbe29e192ede79ed67a24c79f898ea
M000832,2025-03-15,C010,"Please deliver 14 kg tomato grade A, no substitutes; also 21 kg cucumber grade A, no substitutes on 2025-03-15. Customer ref C010.",standard,test,5e7681a47026d20651bbb5e0abb43dcf849bfe618e42c07dda80a96e2d97c6b8
M000833,2025-03-15,C011,"Please deliver 10 kg broc grade A, no substitutes on 2025-03-15. Customer ref C011.",standard,test,132bc4c7db7d83757bd2c8c31ee8e45385604d220d150e347dc6cf289e715c37
M000834,2025-03-15,C012,"Please deliver 17 kg tomato grade A, no substitutes; also 6 kg cuke grade B, substitution OK; also 5 crate strawberries grade B, substitution OK; also 1 box carrots grade B, substitution OK; also 1 crate broccoli grade B, substitution OK on 2025-03-15. Customer ref C012.",standard,test,21ddde1b8e686290dece6269ee7fafe10a7126695bdba8ffdb0723e6e806fe84
M000835,2025-03-16,C001,"Please deliver 7 box cucumbers grade B, no substitutes on 2025-03-16. Customer ref C001.",standard,test,95c34714e8e6123922b6082f143276b37fd404470c1764ad66b8b9c191914bbd
M000836,2025-03-16,C002,"Please deliver 24 kg peppers grade B, no substitutes; also 3 crate spin grade A, no substitutes on 2025-03-16. Customer ref C002.",standard,test,e0fcb01f68c6a416f2737724d6703dc2a38a7e9953ab5c64403f39a3bbbe7f37
M000837,2025-03-16,C003,"Please deliver 28 kg lettuce grade A, no substitutes; also 7 kg capsicum grade B, substitution OK; also 28 kg car grade B, no substitutes on 2025-03-16. Customer ref C003.",standard,test,33e4cef1bac015a0e7e8b504e42d71883d0fc5f374769c1af9bb9164c401fb96
M000838,2025-03-16,C004,"Please deliver 1 box cucumber grade B, substitution OK; also 22 kg broc grade A, no substitutes on 2025-03-16. Customer ref C004.",standard,test,4234f1054f75442b82087b715cc8dd3fef7f23025e7d4c601310b86f5b71f2e5
M000839,2025-03-16,C005,"Please deliver 59 kg tomato grade A, no substitutes; also 42 kg lett grade B, substitution OK; also 7 kg leaf spinach grade B, substitution OK on 2025-03-16. Customer ref C005.",standard,test,2e5041936eb6a52a12409ecea2bf302e6b9269500463719a3b221a1b22936b96
M000840,2025-03-16,C006,"Morning, can u send 1 crate broccoli grade A, no substitutes for 16/03; same delivery slot. Ref 06",hard,test,40b910c288f7d6798ee4198747674a13f2eaf92d80fce8c2b6147e73d95da671
M000841,2025-03-16,C007,"Hi team pls arrange 16 kg cuke grade A, substitution OK; also 2 box spin grade A, no substitutes; also 6 box carrots grade B, substitution OK for 16/03; confirm asap. Ref 07",hard,test,0942a02534d1fdd11e6f393a8d864edb4502473e46973f0332ab386c0d69d125
M000842,2025-03-16,C008,"Please deliver 6 crate toms grade B, substitution OK; also 14 kg peppers grade B, no substitutes; also 48 kg carrot grade A, no substitutes on 2025-03-16. Customer ref C008.",standard,test,6a936722f4226b36060173e175af20effdf12c44d91ba69523859e62079e49a9
M000843,2025-03-16,C009,"Hi team pls arrange 3 kg lettuce grade B, substitution OK; also 32 kg cucumbers grade A, no substitutes; also 2 box capsicum grade B, substitution OK for 16/03; confirm asap. Ref 09",hard,test,8beb6ba174915392f8d16c800f579952bd1f25ccd79e877021596fecafc5dd3c
M000844,2025-03-16,C010,"Please deliver 55 kg strawberries grade A, no substitutes; also 5 box car grade A, no substitutes; also 8 kg brocc grade A, no substitutes on 2025-03-16. Customer ref C010.",standard,test,b4f914225f4d966e4354f2d128b492587c523882ff443359cda6b7fa41941295
M000845,2025-03-16,C011,"Please deliver 9 kg cucumber grade B, substitution OK; also 2 box strawberry grade B, no substitutes; also 14 kg bell pepper grade A, no substitutes; also 3 kg spinach grade B, no substitutes on 2025-03-16. Customer ref C011.",standard,test,910b881071d56f555ca255670320dbf861dfd82cb0a76d3216801b36f3ccba70
M000846,2025-03-16,C012,"Please deliver 16 kg tomatoes grade B, no substitutes; also 6 kg carrot grade B, substitution OK on 2025-03-16. Customer ref C012.",standard,test,8415960c61a4baa0b022904f657c2cdbc7c352da236f6ee2e1c9b30aa130aa97
M000847,2025-03-17,C001,"Please deliver 29 kg tomato grade A, no substitutes; also 7 box peppers grade A, no substitutes; also 3 kg brocc grade B, no substitutes on 2025-03-17. Customer ref C001.",standard,test,d817712e96f23601ef3443bf25d38e2d269bca62e9ba8aa60ca7f4bbdb67a4cf
M000848,2025-03-17,C002,"Morning, can u send 10 kg lettuces grade B, substitution OK; also 31 kg strawberry grade B, substitution OK; also 7 kg spinach grade B, substitution OK for 17/03; confirm asap. Ref 02",hard,test,c7d8a2897555a8490798d607406ce23aed5f4d33e7796a99db78b94619d8107d
M000849,2025-03-17,C003,"Please deliver 10 kg tomatoes grade A, no substitutes; also 18 kg lettuces grade A, no substitutes; also 3 kg brocc grade B, no substitutes on 2025-03-17. Customer ref C003.",standard,test,0dcfcd12d6c02f98cf5cec257ed335fde55c534655819dfbae54ddf1be945f24
M000850,2025-03-17,C004,"Please deliver 9 kg strawberries grade A, no substitutes on 2025-03-17. Customer ref C004.",standard,test,e37f2086d1932443ea2c165e139fd514cf894c3bfeda69ebf58e4d05717ca7f6
M000851,2025-03-17,C005,"Please deliver 35 kg tomatoes grade B, substitution OK; also 8 kg lett grade A, no substitutes; also 16 kg cucumbers grade B, substitution OK; also 18 kg broccoli grade B, no substitutes on 2025-03-17. Customer ref C005.",standard,test,a9108312cccc18b3c09c0b22d7d2a96c74b2958b123a130b476d1d6c6d05587a
M000852,2025-03-17,C006,"Please deliver 10 kg toms grade A, no substitutes; also 13 kg carrot grade A, no substitutes on 2025-03-17. Customer ref C006.",standard,test,d3628a846531873bb51228399fa3cbc8eb4a70f0e6ad8841a17e013765d4bd39
M000853,2025-03-17,C007,"Please deliver 6 kg spin grade A, no substitutes; also 25 kg car grade A, no substitutes on 2025-03-17. Customer ref C007.",standard,test,dfeb7c96ec8860da9ad4f60fa0a3b654bebe98402adb4d73bd66b82b5c60bccc
M000854,2025-03-17,C008,"Morning, can u send 1 crate lettuces grade A, no substitutes; also 3 crate berries grade A, no substitutes; also 30 kg bell pepper grade B, no substitutes; also 3 kg spin grade A, no substitutes; also 4 box carrots grade A, no substitutes for 17/03; confirm asap. Ref 08",hard,test,b640015c4b81ac420977db2251b9c7d7b2fe0183e11720c1cb9eb209ec80bcd8
M000855,2025-03-17,C009,"Morning, can u send 60 kg cucumbers grade B, substitution OK for 17/03; call if any issue. Ref 09",hard,test,90cc1bedd8c14d407e9d854e8933dd0c3850b00ab99b607a78e21946da208092
